,Kuntanro,Puolue,Vaalikampanjan kulut yhteensa,Sanoma- ilmaisjakelu- ja aikakauslehdet,Radio,Televisio,Tietoverkot,Muut viestintavalineet,Ulkomainonta,Vaalilehtien esitteiden ja muun painetun materiaalin hankinta,Mainonnan suunnittelu,Vaalitilaisuudet,Vastikeellisen tuen hankintakulut,Muut kulut,Vaalikampanjan rahoitus yhteensa,Puolueen/ryhmän nimilyhenne suomeksi,Sukupuoli,Ikä vaalipäivänä,Europarlamentaarikko,Kansanedustaja,Kunnanvaltuutettu,Ennakkoäänet lkm,Vaalipäivän äänet lkm,Äänet yhteensä lkm,Osuus äänistä yht. (%),Valintatieto
7522,759,'KESK','118','118',0,0,0,0,0,0,0,0,0,0,'118',KESK  ,2,50, ,,,7,9,16,13,2
7523,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,51, ,,1.0,33,56,89,74,1
7524,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,38, ,,,1,7,8,7,2
7525,759,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,49, ,,,6,18,24,20,1
7526,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,57, ,,,15,5,20,17,1
7527,759,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,37, ,,,5,19,24,20,1
7528,759,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,47, ,,,2,9,11,9,2
7529,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,52, ,,,24,24,48,40,1
7530,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,50, ,,,3,6,9,8,2
7531,759,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,24, ,,,5,10,15,13,2
7532,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,59, ,,1.0,24,13,37,31,1
7533,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,42, ,,,11,26,37,31,1
7534,759,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,62, ,,1.0,14,16,30,25,1
7535,759,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,34, ,,,2,10,12,10,2
7536,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,59, ,,,7,9,16,13,2
7537,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,65, ,,,20,13,33,28,1
7538,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,59, ,,1.0,18,16,34,28,1
7539,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,38, ,,,13,9,22,18,1
7540,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,44, ,,,17,7,24,20,1
7541,759,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,37, ,,,8,12,20,17,1
7542,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,66, ,,,10,9,19,16,2
7543,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,57, ,,,6,1,7,6,2
7544,759,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,52, ,,,4,0,4,3,2
7545,759,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,52, ,,1.0,5,11,16,13,1
7546,759,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,36, ,,,4,5,9,8,2
7547,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,36, ,,,3,6,9,8,2
7548,759,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,48, ,,,6,12,18,15,2
7549,759,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,63, ,,,13,10,23,19,1
7550,759,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,27, ,,1.0,10,25,35,29,1
7551,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,52, ,,,5,9,14,12,2
7552,759,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,65, ,,,5,1,6,5,2
7553,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,48, ,,,5,22,27,11,2
7554,859,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,43, ,,1.0,3,19,22,9,2
7555,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,33, ,,,7,25,32,13,2
7556,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,38, ,,1.0,3,30,33,13,2
7557,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,56, ,,1.0,6,28,34,14,2
7558,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,25, ,,,7,8,15,6,2
7559,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,65, ,,1.0,11,26,37,15,2
7560,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,33, ,,,12,30,42,17,1
7561,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,51, ,,1.0,9,30,39,16,1
7562,859,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,30, ,,,5,18,23,9,2
7563,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,48, ,,,6,9,15,6,2
7564,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,71, ,,,12,30,42,17,1
7565,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,38, ,,,22,44,66,27,1
7566,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,69, ,,1.0,14,12,26,11,2
7567,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,50, ,,,5,4,9,4,2
7568,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,41, ,,,8,8,16,6,2
7569,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,42, ,,,11,14,25,10,2
7570,859,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,27, ,,,25,63,88,36,1
7571,859,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,38, ,,,10,30,40,16,1
7572,859,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,62, ,,,7,13,20,8,2
7573,859,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,65, ,,,16,20,36,15,2
7574,859,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,47, ,,,22,19,41,17,1
7575,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,31, ,,,21,58,79,32,1
7576,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,65, ,,,40,50,90,36,1
7577,859,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,60, ,,,12,21,33,13,2
7578,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,50, ,,1.0,17,44,61,25,1
7579,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,42, ,,,10,13,23,9,2
7580,859,'VAS',"'448,12'","'448,12'",0,0,0,0,0,0,0,0,0,0,"'448,12'",VAS   ,2,58, ,,1.0,48,30,78,32,1
7581,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,33, ,,1.0,30,39,69,28,1
7582,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,50, ,,1.0,34,50,84,34,1
7583,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,31, ,,,9,29,38,15,1
7584,859,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,64, ,,,17,23,40,16,2
7585,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,49, ,,,16,16,32,13,2
7586,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,26, ,,,6,19,25,10,2
7587,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,24, ,,,14,30,44,18,1
7588,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,47, ,,,6,5,11,4,2
7589,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,50, ,,,6,11,17,7,2
7590,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,30, ,,,13,66,79,32,1
7591,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,35, ,,1.0,27,46,73,30,1
7592,859,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,42, ,,,16,28,44,18,1
7593,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,45, ,,1.0,15,46,61,25,1
7594,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,62, ,,1.0,21,30,51,21,1
7595,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,28, ,,1.0,21,34,55,22,1
7596,859,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,60, ,,,9,23,32,13,2
7597,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,39, ,,1.0,1,7,8,3,2
7598,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,60, ,,1.0,17,21,38,15,1
7599,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,49, ,,,7,12,19,8,2
7600,859,'KESK','0',0,0,0,0,0,0,0,0,0,0,0,'0',KESK  ,1,36, ,,,6,10,16,6,2
7601,859,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,61, ,,1.0,18,35,53,21,1
7602,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,63, ,,1.0,34,34,68,28,1
7603,859,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,47, ,,,10,9,19,8,2
7604,859,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,35, ,,,7,23,30,12,2
7605,859,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,42, ,,1.0,15,26,41,17,1
7606,859,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,58, ,,1.0,10,27,37,15,1
7607,859,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,61, ,,1.0,17,35,52,21,1
7608,208,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,2,36, ,,1.0,79,139,218,36,1
7609,208,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,62, ,,1.0,24,37,61,10,1
7610,208,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,51, ,,,11,26,37,6,2
7611,208,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,45, ,,1.0,20,24,44,7,2
7612,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,57, ,,,14,11,25,4,2
7613,208,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,50, ,,,26,36,62,10,1
7614,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,37, ,,,14,44,58,9,2
7615,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,36, ,,1.0,29,66,95,15,1
7616,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,43, ,,1.0,28,61,89,15,1
7617,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,57, ,,1.0,30,45,75,12,1
7618,208,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,49, ,,,8,11,19,3,2
7619,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,29, ,,1.0,20,51,71,12,1
7620,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,65, ,,1.0,48,53,101,16,1
7621,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,56, ,,1.0,60,58,118,19,1
7622,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,31, ,,,30,71,101,16,1
7623,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,50, ,,1.0,76,84,160,26,1
7624,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,22, ,,,16,18,34,6,2
7625,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,54, ,,1.0,112,79,191,31,1
7626,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,32, ,,,20,34,54,9,2
7627,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,74, ,,1.0,31,29,60,10,2
7628,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,47, ,,1.0,26,23,49,8,2
7629,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,63, ,,1.0,103,55,158,26,1
7630,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,57, ,,1.0,43,57,100,16,1
7631,208,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,72, ,,,23,8,31,5,2
7632,208,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,62, ,,1.0,37,36,73,12,2
7633,208,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,55, ,,,21,44,65,11,1
7634,208,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,40, ,,,51,54,105,17,1
7635,208,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,54, ,,,12,21,33,5,2
7636,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,22, ,,1.0,44,99,143,23,1
7637,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,48, ,,,11,13,24,4,2
7638,208,'Pro',0,0,0,0,0,0,0,0,0,0,0,0,0,Pro   ,1,53, ,,1.0,7,28,35,6,2
7639,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,60, ,,,86,58,144,23,1
7640,208,'Pro',0,0,0,0,0,0,0,0,0,0,0,0,0,Pro   ,1,66, ,,,4,32,36,6,2
7641,208,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,43, ,,1.0,21,24,45,7,2
7642,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,55, ,,,38,88,126,21,1
7643,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,44, ,,,24,43,67,11,2
7644,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,21, ,,,6,27,33,5,2
7645,208,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,53, ,,,35,31,66,11,1
7646,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,30, ,,,5,30,35,6,2
7647,208,'KESK','0',0,0,0,0,0,0,0,0,0,0,0,'0',KESK  ,1,55, ,,1.0,37,46,83,14,1
7648,208,'Pro',0,0,0,0,0,0,0,0,0,0,0,0,0,Pro   ,1,59, ,,1.0,27,67,94,15,1
7649,208,'VIHR',0,0,0,0,0,0,0,0,0,0,0,0,0,VIHR  ,1,56, ,,,12,24,36,6,2
7650,208,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,62, ,,1.0,41,58,99,16,1
7651,208,'KESK','50',0,0,0,0,0,0,'50',0,0,0,0,'50',KESK  ,1,33, ,,1.0,19,35,54,9,2
7652,208,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,67, ,,1.0,42,43,85,14,1
7653,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,61, ,,1.0,37,45,82,13,1
7654,208,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,53, ,,1.0,23,24,47,8,2
7655,208,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,51, ,,,49,41,90,15,1
7656,208,'KESK','50','50',0,0,0,0,0,0,0,0,0,0,'50',KESK  ,2,43, ,,,22,42,64,10,2
7657,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,36, ,,,12,22,34,6,2
7658,208,'KESK',"'184,52'","'184,52'",0,0,0,0,0,0,0,0,0,0,"'184,52'",KESK  ,1,56, ,,1.0,38,84,122,20,1
7659,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,43, ,,1.0,33,78,111,18,1
7660,208,'KESK','100',0,0,0,0,0,0,'30',0,0,0,'70','100',KESK  ,2,63, ,,,23,31,54,9,2
7661,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,46, ,,,45,52,97,16,1
7662,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,52, ,,,17,20,37,6,2
7663,208,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,23, ,,,20,13,33,5,2
7664,208,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,46, ,,1.0,31,55,86,14,1
7665,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,62, ,,,41,29,70,11,1
7666,208,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,46, ,,1.0,36,70,106,17,1
7667,208,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,72, ,,1.0,32,48,80,13,1
7668,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,22, ,,,7,21,28,5,2
7669,208,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,63, ,,,10,14,24,4,2
7670,208,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,33, ,,,33,43,76,12,2
7671,208,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,2,52, ,,1.0,54,61,115,19,1
7672,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,61, ,,,10,14,24,4,2
7673,208,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,60, ,,,10,14,24,4,2
7674,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,24, ,,,15,39,54,9,2
7675,208,'PS','0',0,0,0,0,0,0,0,0,0,0,0,'0',PS    ,1,46, ,,,37,48,85,14,2
7676,208,'KESK','0',0,0,0,0,0,0,0,0,0,0,0,'0',KESK  ,2,47, ,,,14,12,26,4,2
7677,208,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,43, ,,1.0,27,37,64,10,2
7678,208,'VAS',0,0,0,0,0,0,0,0,0,0,0,0,0,VAS   ,1,56, ,,,13,24,37,6,2
7679,208,'Pro',0,0,0,0,0,0,0,0,0,0,0,0,0,Pro   ,2,38, ,,1.0,39,75,114,19,1
7680,152,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,69, ,,,13,10,23,9,2
7681,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,42, ,,1.0,45,29,74,29,1
7682,152,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,32, ,,,9,8,17,7,2
7683,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,45, ,,1.0,29,31,60,24,1
7684,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,36, ,,1.0,40,26,66,26,1
7685,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,53, ,,,19,7,26,10,1
7686,152,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,61, ,,1.0,43,24,67,26,1
7687,152,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,37, ,,,24,4,28,11,2
7688,152,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,40, ,,1.0,27,9,36,14,2
7689,152,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,43, ,,,15,6,21,8,2
7690,152,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,2,57, ,,1.0,35,16,51,20,1
7691,152,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,39, ,,1.0,12,25,37,15,1
7692,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,38, ,,,14,20,34,13,2
7693,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,30, ,,,12,3,15,6,2
7694,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,27, ,,,15,9,24,9,2
7695,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,47, ,,1.0,25,21,46,18,1
7696,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,42, ,,,13,17,30,12,2
7697,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,69, ,,1.0,41,18,59,23,1
7698,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,36, ,,,17,20,37,15,1
7699,152,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,2,69, ,,,15,9,24,9,1
7700,152,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,36, ,,,13,35,48,19,1
7701,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,43, ,,,23,23,46,18,1
7702,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,64, ,,,17,5,22,9,2
7703,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,24, ,,,11,5,16,6,2
7704,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,51, ,,1.0,74,44,118,46,1
7705,152,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,43, ,,,23,17,40,16,1
7706,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,2,60, ,,,14,11,25,10,2
7707,152,'KESK','0',0,0,0,0,0,0,0,0,0,0,0,'0',KESK  ,1,28, ,,,12,4,16,6,2
7708,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,22, ,,,12,3,15,6,2
7709,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,63, ,,1.0,47,30,77,30,1
7710,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,31, ,,1.0,48,38,86,34,1
7711,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,38, ,,1.0,29,18,47,18,1
7712,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,30, ,,,15,1,16,6,2
7713,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,45, ,,,27,30,57,22,1
7714,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,62, ,,1.0,20,18,38,15,1
7715,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,41, ,,,15,11,26,10,2
7716,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,37, ,,,24,22,46,18,1
7717,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,30, ,,1.0,29,28,57,22,1
7718,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,28, ,,1.0,41,35,76,30,1
7719,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,51, ,,1.0,26,25,51,20,1
7720,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,36, ,,1.0,10,12,22,9,2
7721,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,35, ,,,10,14,24,9,2
7722,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,66, ,,,19,4,23,9,2
7723,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,46, ,,,10,19,29,11,2
7724,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,25, ,,,12,11,23,9,2
7725,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,25, ,,1.0,23,25,48,19,1
7726,152,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,2,66, ,,,19,7,26,10,2
7727,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,53, ,,,11,7,18,7,2
7728,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,53, ,,1.0,13,22,35,14,2
7729,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,30, ,,,34,20,54,21,1
7730,152,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,27, ,,,18,19,37,15,1
7731,152,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,45, ,,,11,10,21,8,2
7732,152,'KOK',0,0,0,0,0,0,0,0,0,0,0,0,0,KOK   ,1,61, ,,,13,7,20,8,2
7733,152,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,1,21, ,,,15,16,31,12,2
7734,152,'PS',0,0,0,0,0,0,0,0,0,0,0,0,0,PS    ,1,46, ,,,12,9,21,8,2
7735,475,'KD',0,0,0,0,0,0,0,0,0,0,0,0,0,KD    ,1,46, ,,1.0,14,59,73,23,1
7736,475,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,47, ,,1.0,2,47,49,16,1
7737,475,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,46, ,,1.0,7,58,65,21,1
7738,475,'SDP','0',0,0,0,0,0,0,0,0,0,0,0,'0',SDP   ,1,61, ,,,1,16,17,5,2
7739,475,'SDP',0,0,0,0,0,0,0,0,0,0,0,0,0,SDP   ,1,39, ,,,4,11,15,5,2
7740,475,'KESK',0,0,0,0,0,0,0,0,0,0,0,0,0,KESK  ,2,38, ,,,4,22,26,8,2
7741,475,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,2,64, ,,,10,35,45,14,1
7742,475,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,1,56, ,,1.0,40,68,108,34,1
7743,475,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,2,61, ,,1.0,10,99,109,35,1
7744,475,'RKP',0,0,0,0,0,0,0,0,0,0,0,0,0,RKP   ,2,40, ,,,60,179,239,76,1
